id	x	y	z
143186	156460	142528	18
143187	156460	142529	18
143188	156460	142530	18
143189	156460	142531	18
143190	156460	142532	18
143191	156460	142533	18
143192	156460	142534	18
143193	156460	142535	18
143194	156460	142536	18
143195	156460	142537	18
143196	156460	142538	18
143197	156460	142539	18
143198	156460	142540	18
143199	156460	142541	18
143200	156460	142542	18
143201	156460	142543	18
143202	156460	142544	18
143203	156460	142545	18
143204	156460	142546	18
143205	156460	142547	18
143206	156460	142548	18
143207	156460	142549	18
143208	156460	142550	18
143209	156460	142551	18
143210	156460	142552	18
143211	156460	142553	18
143212	156460	142554	18
143213	156460	142555	18
143214	156460	142556	18
143215	156460	142557	18
143216	156460	142558	18
143217	156460	142559	18
143218	156460	142560	18
143219	156460	142561	18
143220	156460	142562	18
143221	156460	142563	18
143222	156460	142564	18
143223	156460	142565	18
143224	156460	142566	18
143225	156460	142567	18
143226	156460	142568	18
143227	156460	142569	18
143228	156460	142570	18
143229	156460	142571	18
143230	156460	142572	18
143231	156460	142573	18
143232	156460	142574	18
143233	156460	142575	18
143234	156460	142576	18
143235	156460	142577	18
143236	156460	142578	18
143237	156460	142579	18
143238	156460	142580	18
143239	156460	142581	18
143240	156460	142582	18
143241	156460	142583	18
143242	156460	142584	18
143243	156460	142585	18
143244	156460	142586	18
143245	156460	142587	18
143246	156460	142588	18
143247	156460	142589	18
143248	156460	142590	18
143249	156460	142591	18
143250	156460	142592	18
143251	156460	142593	18
143252	156460	142594	18
143253	156460	142595	18
143254	156460	142596	18
143255	156460	142597	18
143256	156460	142598	18
143257	156460	142599	18
143258	156460	142600	18
143259	156460	142601	18
143260	156460	142602	18
143261	156460	142603	18
143262	156460	142604	18
143263	156460	142605	18
143264	156460	142606	18
143265	156460	142607	18
143266	156460	142608	18
143267	156460	142609	18
143268	156460	142610	18
143269	156460	142611	18
143270	156460	142612	18
143271	156460	142613	18
143272	156460	142614	18
143273	156460	142615	18
143274	156460	142616	18
143275	156460	142617	18
143276	156460	142618	18
143277	156460	142619	18
143278	156460	142620	18
143279	156460	142621	18
143280	156460	142622	18
143281	156460	142623	18
143282	156460	142624	18
143283	156460	142625	18
143284	156460	142626	18
143285	156460	142627	18
143286	156460	142628	18
143287	156460	142629	18
143288	156460	142630	18
143289	156460	142631	18
143290	156460	142632	18
143291	156460	142633	18
143292	156460	142634	18
143293	156460	142635	18
143294	156460	142636	18
143295	156460	142637	18
143296	156460	142638	18
143297	156460	142639	18
143298	156460	142640	18
143299	156460	142641	18
143300	156460	142642	18
143301	156460	142643	18
143302	156460	142644	18
143303	156460	142645	18
143304	156460	142646	18
143305	156460	142647	18
143306	156460	142648	18
143307	156460	142649	18
143308	156460	142650	18
143309	156460	142651	18
143310	156460	142652	18
143311	156460	142653	18
143312	156460	142654	18
143313	156460	142655	18
143314	156460	142656	18
143315	156460	142657	18
143316	156460	142658	18
143317	156460	142659	18
143318	156460	142660	18
143319	156460	142661	18
143320	156460	142662	18
143321	156460	142663	18
143322	156460	142664	18
143323	156460	142665	18
143324	156460	142666	18
143325	156460	142667	18
143326	156460	142668	18
143327	156460	142669	18
143328	156460	142670	18
143329	156460	142671	18
143330	156460	142672	18
143331	156460	142673	18
143332	156460	142674	18
143333	156460	142675	18
143334	156460	142676	18
143335	156460	142677	18
143336	156460	142678	18
143337	156460	142679	18
143338	156460	142680	18
143339	156460	142681	18
143340	156460	142682	18
143341	156460	142683	18
143342	156460	142684	18
143343	156460	142685	18
143344	156460	142686	18
143345	156460	142687	18
143346	156460	142688	18
143347	156460	142689	18
143348	156460	142690	18
143349	156460	142691	18
143350	156460	142692	18
143351	156460	142693	18
143352	156460	142694	18
143353	156460	142695	18
143354	156460	142696	18
143355	156460	142697	18
143697	156461	142524	18
143698	156461	142525	18
143699	156461	142526	18
143700	156461	142527	18
143701	156461	142528	18
143702	156461	142529	18
143703	156461	142530	18
143704	156461	142531	18
143705	156461	142532	18
143706	156461	142533	18
143707	156461	142534	18
143708	156461	142535	18
143709	156461	142536	18
143710	156461	142537	18
143711	156461	142538	18
143712	156461	142539	18
143713	156461	142540	18
143714	156461	142541	18
143715	156461	142542	18
143716	156461	142543	18
143717	156461	142544	18
143718	156461	142545	18
143719	156461	142546	18
143720	156461	142547	18
143721	156461	142548	18
143722	156461	142549	18
143723	156461	142550	18
143724	156461	142551	18
143725	156461	142552	18
143726	156461	142553	18
143727	156461	142554	18
143728	156461	142555	18
143729	156461	142556	18
143730	156461	142557	18
143731	156461	142558	18
143732	156461	142559	18
143733	156461	142560	18
143734	156461	142561	18
143735	156461	142562	18
143736	156461	142563	18
143737	156461	142564	18
143738	156461	142565	18
143739	156461	142566	18
143740	156461	142567	18
143741	156461	142568	18
143742	156461	142569	18
143743	156461	142570	18
143744	156461	142571	18
143745	156461	142572	18
143746	156461	142573	18
143747	156461	142574	18
143748	156461	142575	18
143749	156461	142576	18
143750	156461	142577	18
143751	156461	142578	18
143752	156461	142579	18
143753	156461	142580	18
143754	156461	142581	18
143755	156461	142582	18
143756	156461	142583	18
143757	156461	142584	18
143758	156461	142585	18
143759	156461	142586	18
143760	156461	142587	18
143761	156461	142588	18
143762	156461	142589	18
143763	156461	142590	18
143764	156461	142591	18
143765	156461	142592	18
143766	156461	142593	18
143767	156461	142594	18
143768	156461	142595	18
143769	156461	142596	18
143770	156461	142597	18
143771	156461	142598	18
143772	156461	142599	18
143773	156461	142600	18
143774	156461	142601	18
143775	156461	142602	18
143776	156461	142603	18
143777	156461	142604	18
143778	156461	142605	18
143779	156461	142606	18
143780	156461	142607	18
143781	156461	142608	18
143782	156461	142609	18
143783	156461	142610	18
143784	156461	142611	18
143785	156461	142612	18
143786	156461	142613	18
143787	156461	142614	18
143788	156461	142615	18
143789	156461	142616	18
143790	156461	142617	18
143791	156461	142618	18
143792	156461	142619	18
143793	156461	142620	18
143794	156461	142621	18
143795	156461	142622	18
143796	156461	142623	18
143797	156461	142624	18
143798	156461	142625	18
143799	156461	142626	18
143800	156461	142627	18
143801	156461	142628	18
143802	156461	142629	18
143803	156461	142630	18
143804	156461	142631	18
143805	156461	142632	18
143806	156461	142633	18
143807	156461	142634	18
143808	156461	142635	18
143809	156461	142636	18
143810	156461	142637	18
143811	156461	142638	18
143812	156461	142639	18
143813	156461	142640	18
143814	156461	142641	18
143815	156461	142642	18
143816	156461	142643	18
143817	156461	142644	18
143818	156461	142645	18
143819	156461	142646	18
143820	156461	142647	18
143821	156461	142648	18
143822	156461	142649	18
143823	156461	142650	18
143824	156461	142651	18
143825	156461	142652	18
143826	156461	142653	18
143827	156461	142654	18
143828	156461	142655	18
143829	156461	142656	18
143830	156461	142657	18
143831	156461	142658	18
143832	156461	142659	18
143833	156461	142660	18
143834	156461	142661	18
143835	156461	142662	18
143836	156461	142663	18
143837	156461	142664	18
143838	156461	142665	18
143839	156461	142666	18
143840	156461	142667	18
143841	156461	142668	18
143842	156461	142669	18
143843	156461	142670	18
143844	156461	142671	18
143845	156461	142672	18
143846	156461	142673	18
143847	156461	142674	18
143848	156461	142675	18
143849	156461	142676	18
143850	156461	142677	18
143851	156461	142678	18
143852	156461	142679	18
143853	156461	142680	18
143854	156461	142681	18
143855	156461	142682	18
143856	156461	142683	18
143857	156461	142684	18
143858	156461	142685	18
143859	156461	142686	18
143860	156461	142687	18
143861	156461	142688	18
143862	156461	142689	18
143863	156461	142690	18
143864	156461	142691	18
143865	156461	142692	18
143866	156461	142693	18
143867	156461	142694	18
143868	156461	142695	18
143869	156461	142696	18
143870	156461	142697	18
144212	156462	142524	18
144213	156462	142525	18
144214	156462	142526	18
144215	156462	142527	18
144216	156462	142528	18
144217	156462	142529	18
144218	156462	142530	18
144219	156462	142531	18
144220	156462	142532	18
144221	156462	142533	18
144222	156462	142534	18
144223	156462	142535	18
144224	156462	142536	18
144225	156462	142537	18
144226	156462	142538	18
144227	156462	142539	18
144228	156462	142540	18
144229	156462	142541	18
144230	156462	142542	18
144231	156462	142543	18
144232	156462	142544	18
144233	156462	142545	18
144234	156462	142546	18
144235	156462	142547	18
144236	156462	142548	18
144237	156462	142549	18
144238	156462	142550	18
144239	156462	142551	18
144240	156462	142552	18
144241	156462	142553	18
144242	156462	142554	18
144243	156462	142555	18
144244	156462	142556	18
144245	156462	142557	18
144246	156462	142558	18
144247	156462	142559	18
144248	156462	142560	18
144249	156462	142561	18
144250	156462	142562	18
144251	156462	142563	18
144252	156462	142564	18
144253	156462	142565	18
144254	156462	142566	18
144255	156462	142567	18
144256	156462	142568	18
144257	156462	142569	18
144258	156462	142570	18
144259	156462	142571	18
144260	156462	142572	18
144261	156462	142573	18
144262	156462	142574	18
144263	156462	142575	18
144264	156462	142576	18
144265	156462	142577	18
144266	156462	142578	18
144267	156462	142579	18
144268	156462	142580	18
144269	156462	142581	18
144270	156462	142582	18
144271	156462	142583	18
144272	156462	142584	18
144273	156462	142585	18
144274	156462	142586	18
144275	156462	142587	18
144276	156462	142588	18
144277	156462	142589	18
144278	156462	142590	18
144279	156462	142591	18
144280	156462	142592	18
144281	156462	142593	18
144282	156462	142594	18
144283	156462	142595	18
144284	156462	142596	18
144285	156462	142597	18
144286	156462	142598	18
144287	156462	142599	18
144288	156462	142600	18
144289	156462	142601	18
144290	156462	142602	18
144291	156462	142603	18
144292	156462	142604	18
144293	156462	142605	18
144294	156462	142606	18
144295	156462	142607	18
144296	156462	142608	18
144297	156462	142609	18
144298	156462	142610	18
144299	156462	142611	18
144300	156462	142612	18
144301	156462	142613	18
144302	156462	142614	18
144303	156462	142615	18
144304	156462	142616	18
144305	156462	142617	18
144306	156462	142618	18
144307	156462	142619	18
144308	156462	142620	18
144309	156462	142621	18
144310	156462	142622	18
144311	156462	142623	18
144312	156462	142624	18
144313	156462	142625	18
144314	156462	142626	18
144315	156462	142627	18
144316	156462	142628	18
144317	156462	142629	18
144318	156462	142630	18
144319	156462	142631	18
144320	156462	142632	18
144321	156462	142633	18
144322	156462	142634	18
144323	156462	142635	18
144324	156462	142636	18
144325	156462	142637	18
144326	156462	142638	18
144327	156462	142639	18
144328	156462	142640	18
144329	156462	142641	18
144330	156462	142642	18
144331	156462	142643	18
144332	156462	142644	18
144333	156462	142645	18
144334	156462	142646	18
144335	156462	142647	18
144336	156462	142648	18
144337	156462	142649	18
144338	156462	142650	18
144339	156462	142651	18
144340	156462	142652	18
144341	156462	142653	18
144342	156462	142654	18
144343	156462	142655	18
144344	156462	142656	18
144345	156462	142657	18
144346	156462	142658	18
144347	156462	142659	18
144348	156462	142660	18
144349	156462	142661	18
144350	156462	142662	18
144351	156462	142663	18
144352	156462	142664	18
144353	156462	142665	18
144354	156462	142666	18
144355	156462	142667	18
144356	156462	142668	18
144357	156462	142669	18
144358	156462	142670	18
144359	156462	142671	18
144360	156462	142672	18
144361	156462	142673	18
144362	156462	142674	18
144363	156462	142675	18
144364	156462	142676	18
144365	156462	142677	18
144366	156462	142678	18
144367	156462	142679	18
144368	156462	142680	18
144369	156462	142681	18
144370	156462	142682	18
144371	156462	142683	18
144372	156462	142684	18
144373	156462	142685	18
144374	156462	142686	18
144375	156462	142687	18
144376	156462	142688	18
144377	156462	142689	18
144378	156462	142690	18
144379	156462	142691	18
144380	156462	142692	18
144381	156462	142693	18
144382	156462	142694	18
144383	156462	142695	18
144384	156462	142696	18
144385	156462	142697	18
144728	156463	142525	18
144729	156463	142526	18
144730	156463	142527	18
144731	156463	142528	18
144732	156463	142529	18
144733	156463	142530	18
144734	156463	142531	18
144735	156463	142532	18
144736	156463	142533	18
144737	156463	142534	18
144738	156463	142535	18
144739	156463	142536	18
144740	156463	142537	18
144741	156463	142538	18
144742	156463	142539	18
144743	156463	142540	18
144744	156463	142541	18
144745	156463	142542	18
144746	156463	142543	18
144747	156463	142544	18
144748	156463	142545	18
144749	156463	142546	18
144750	156463	142547	18
144751	156463	142548	18
144752	156463	142549	18
144753	156463	142550	18
144754	156463	142551	18
144755	156463	142552	18
144756	156463	142553	18
144757	156463	142554	18
144758	156463	142555	18
144759	156463	142556	18
144760	156463	142557	18
144761	156463	142558	18
144762	156463	142559	18
144763	156463	142560	18
144764	156463	142561	18
144765	156463	142562	18
144766	156463	142563	18
144767	156463	142564	18
144768	156463	142565	18
144769	156463	142566	18
144770	156463	142567	18
144771	156463	142568	18
144772	156463	142569	18
144773	156463	142570	18
144774	156463	142571	18
144775	156463	142572	18
144776	156463	142573	18
144777	156463	142574	18
144778	156463	142575	18
144779	156463	142576	18
144780	156463	142577	18
144781	156463	142578	18
144782	156463	142579	18
144783	156463	142580	18
144784	156463	142581	18
144785	156463	142582	18
144786	156463	142583	18
144787	156463	142584	18
144788	156463	142585	18
144789	156463	142586	18
144790	156463	142587	18
144791	156463	142588	18
144792	156463	142589	18
144793	156463	142590	18
144794	156463	142591	18
144795	156463	142592	18
144796	156463	142593	18
144797	156463	142594	18
144798	156463	142595	18
144799	156463	142596	18
144800	156463	142597	18
144801	156463	142598	18
144802	156463	142599	18
144803	156463	142600	18
144804	156463	142601	18
144805	156463	142602	18
144806	156463	142603	18
144807	156463	142604	18
144808	156463	142605	18
144809	156463	142606	18
144810	156463	142607	18
144811	156463	142608	18
144812	156463	142609	18
144813	156463	142610	18
144814	156463	142611	18
144815	156463	142612	18
144816	156463	142613	18
144817	156463	142614	18
144818	156463	142615	18
144819	156463	142616	18
144820	156463	142617	18
144821	156463	142618	18
144822	156463	142619	18
144823	156463	142620	18
144824	156463	142621	18
144825	156463	142622	18
144826	156463	142623	18
144827	156463	142624	18
144828	156463	142625	18
144829	156463	142626	18
144830	156463	142627	18
144831	156463	142628	18
144832	156463	142629	18
144833	156463	142630	18
144834	156463	142631	18
144835	156463	142632	18
144836	156463	142633	18
144837	156463	142634	18
144838	156463	142635	18
144839	156463	142636	18
144840	156463	142637	18
144841	156463	142638	18
144842	156463	142639	18
144843	156463	142640	18
144844	156463	142641	18
144845	156463	142642	18
144846	156463	142643	18
144847	156463	142644	18
144848	156463	142645	18
144849	156463	142646	18
144850	156463	142647	18
144851	156463	142648	18
144852	156463	142649	18
144853	156463	142650	18
144854	156463	142651	18
144855	156463	142652	18
144856	156463	142653	18
144857	156463	142654	18
144858	156463	142655	18
144859	156463	142656	18
144860	156463	142657	18
144861	156463	142658	18
144862	156463	142659	18
144863	156463	142660	18
144864	156463	142661	18
144865	156463	142662	18
144866	156463	142663	18
144867	156463	142664	18
144868	156463	142665	18
144869	156463	142666	18
144870	156463	142667	18
144871	156463	142668	18
144872	156463	142669	18
144873	156463	142670	18
144874	156463	142671	18
144875	156463	142672	18
144876	156463	142673	18
144877	156463	142674	18
144878	156463	142675	18
144879	156463	142676	18
144880	156463	142677	18
144881	156463	142678	18
144882	156463	142679	18
144883	156463	142680	18
144884	156463	142681	18
144885	156463	142682	18
144886	156463	142683	18
144887	156463	142684	18
144888	156463	142685	18
144889	156463	142686	18
144890	156463	142687	18
144891	156463	142688	18
144892	156463	142689	18
144893	156463	142690	18
144894	156463	142691	18
144895	156463	142692	18
144896	156463	142693	18
144897	156463	142694	18
144898	156463	142695	18
144899	156463	142696	18
144900	156463	142697	18
145244	156464	142526	18
145245	156464	142527	18
145246	156464	142528	18
145247	156464	142529	18
145248	156464	142530	18
145249	156464	142531	18
145250	156464	142532	18
145251	156464	142533	18
145252	156464	142534	18
145253	156464	142535	18
145254	156464	142536	18
145255	156464	142537	18
145256	156464	142538	18
145257	156464	142539	18
145258	156464	142540	18
145259	156464	142541	18
145260	156464	142542	18
145261	156464	142543	18
145262	156464	142544	18
145263	156464	142545	18
145264	156464	142546	18
145265	156464	142547	18
145266	156464	142548	18
145267	156464	142549	18
145268	156464	142550	18
145269	156464	142551	18
145270	156464	142552	18
145271	156464	142553	18
145272	156464	142554	18
145273	156464	142555	18
145274	156464	142556	18
145275	156464	142557	18
145276	156464	142558	18
145277	156464	142559	18
145278	156464	142560	18
145279	156464	142561	18
145280	156464	142562	18
145281	156464	142563	18
145282	156464	142564	18
145283	156464	142565	18
145284	156464	142566	18
145285	156464	142567	18
145286	156464	142568	18
145287	156464	142569	18
145288	156464	142570	18
145289	156464	142571	18
145290	156464	142572	18
145291	156464	142573	18
145292	156464	142574	18
145293	156464	142575	18
145294	156464	142576	18
145295	156464	142577	18
145296	156464	142578	18
145297	156464	142579	18
145298	156464	142580	18
145299	156464	142581	18
145300	156464	142582	18
145301	156464	142583	18
145302	156464	142584	18
145303	156464	142585	18
145304	156464	142586	18
145305	156464	142587	18
145306	156464	142588	18
145307	156464	142589	18
145308	156464	142590	18
145309	156464	142591	18
145310	156464	142592	18
145311	156464	142593	18
145312	156464	142594	18
145313	156464	142595	18
145314	156464	142596	18
145315	156464	142597	18
145316	156464	142598	18
145317	156464	142599	18
145318	156464	142600	18
145319	156464	142601	18
145320	156464	142602	18
145321	156464	142603	18
145322	156464	142604	18
145323	156464	142605	18
145324	156464	142606	18
145325	156464	142607	18
145326	156464	142608	18
145327	156464	142609	18
145328	156464	142610	18
145329	156464	142611	18
145330	156464	142612	18
145331	156464	142613	18
145332	156464	142614	18
145333	156464	142615	18
145334	156464	142616	18
145335	156464	142617	18
145336	156464	142618	18
145337	156464	142619	18
145338	156464	142620	18
145339	156464	142621	18
145340	156464	142622	18
145341	156464	142623	18
145342	156464	142624	18
145343	156464	142625	18
145344	156464	142626	18
145345	156464	142627	18
145346	156464	142628	18
145347	156464	142629	18
145348	156464	142630	18
145349	156464	142631	18
145350	156464	142632	18
145351	156464	142633	18
145352	156464	142634	18
145353	156464	142635	18
145354	156464	142636	18
145355	156464	142637	18
145356	156464	142638	18
145357	156464	142639	18
145358	156464	142640	18
145359	156464	142641	18
145360	156464	142642	18
145361	156464	142643	18
145362	156464	142644	18
145363	156464	142645	18
145364	156464	142646	18
145365	156464	142647	18
145366	156464	142648	18
145367	156464	142649	18
145368	156464	142650	18
145369	156464	142651	18
145370	156464	142652	18
145371	156464	142653	18
145372	156464	142654	18
145373	156464	142655	18
145374	156464	142656	18
145375	156464	142657	18
145376	156464	142658	18
145377	156464	142659	18
145378	156464	142660	18
145379	156464	142661	18
145380	156464	142662	18
145381	156464	142663	18
145382	156464	142664	18
145383	156464	142665	18
145384	156464	142666	18
145385	156464	142667	18
145386	156464	142668	18
145387	156464	142669	18
145388	156464	142670	18
145389	156464	142671	18
145390	156464	142672	18
145391	156464	142673	18
145392	156464	142674	18
145393	156464	142675	18
145394	156464	142676	18
145395	156464	142677	18
145396	156464	142678	18
145397	156464	142679	18
145398	156464	142680	18
145399	156464	142681	18
145400	156464	142682	18
145401	156464	142683	18
145402	156464	142684	18
145403	156464	142685	18
145404	156464	142686	18
145405	156464	142687	18
145406	156464	142688	18
145407	156464	142689	18
145408	156464	142690	18
145409	156464	142691	18
145410	156464	142692	18
145411	156464	142693	18
145412	156464	142694	18
145413	156464	142695	18
145414	156464	142696	18
145415	156464	142697	18
145762	156465	142529	18
145763	156465	142530	18
145764	156465	142531	18
145765	156465	142532	18
145766	156465	142533	18
145767	156465	142534	18
145768	156465	142535	18
145769	156465	142536	18
145770	156465	142537	18
145771	156465	142538	18
145772	156465	142539	18
145773	156465	142540	18
145774	156465	142541	18
145775	156465	142542	18
145776	156465	142543	18
145777	156465	142544	18
145778	156465	142545	18
145779	156465	142546	18
145780	156465	142547	18
145781	156465	142548	18
145782	156465	142549	18
145783	156465	142550	18
145784	156465	142551	18
145785	156465	142552	18
145786	156465	142553	18
145787	156465	142554	18
145788	156465	142555	18
145789	156465	142556	18
145790	156465	142557	18
145791	156465	142558	18
145792	156465	142559	18
145793	156465	142560	18
145794	156465	142561	18
145795	156465	142562	18
145796	156465	142563	18
145797	156465	142564	18
145798	156465	142565	18
145799	156465	142566	18
145800	156465	142567	18
145801	156465	142568	18
145802	156465	142569	18
145803	156465	142570	18
145804	156465	142571	18
145805	156465	142572	18
145806	156465	142573	18
145807	156465	142574	18
145808	156465	142575	18
145809	156465	142576	18
145810	156465	142577	18
145811	156465	142578	18
145812	156465	142579	18
145813	156465	142580	18
145814	156465	142581	18
145815	156465	142582	18
145816	156465	142583	18
145817	156465	142584	18
145818	156465	142585	18
145819	156465	142586	18
145820	156465	142587	18
145821	156465	142588	18
145822	156465	142589	18
145823	156465	142590	18
145824	156465	142591	18
145825	156465	142592	18
145826	156465	142593	18
145827	156465	142594	18
145828	156465	142595	18
145829	156465	142596	18
145830	156465	142597	18
145831	156465	142598	18
145832	156465	142599	18
145833	156465	142600	18
145834	156465	142601	18
145835	156465	142602	18
145836	156465	142603	18
145837	156465	142604	18
145838	156465	142605	18
145839	156465	142606	18
145840	156465	142607	18
145841	156465	142608	18
145842	156465	142609	18
145843	156465	142610	18
145844	156465	142611	18
145845	156465	142612	18
145846	156465	142613	18
145847	156465	142614	18
145848	156465	142615	18
145849	156465	142616	18
145850	156465	142617	18
145851	156465	142618	18
145852	156465	142619	18
145853	156465	142620	18
145854	156465	142621	18
145855	156465	142622	18
145856	156465	142623	18
145857	156465	142624	18
145858	156465	142625	18
145859	156465	142626	18
145860	156465	142627	18
145861	156465	142628	18
145862	156465	142629	18
145863	156465	142630	18
145864	156465	142631	18
145865	156465	142632	18
145866	156465	142633	18
145867	156465	142634	18
145868	156465	142635	18
145869	156465	142636	18
145870	156465	142637	18
145871	156465	142638	18
145872	156465	142639	18
145873	156465	142640	18
145874	156465	142641	18
145875	156465	142642	18
145876	156465	142643	18
145877	156465	142644	18
145878	156465	142645	18
145879	156465	142646	18
145880	156465	142647	18
145881	156465	142648	18
145882	156465	142649	18
145883	156465	142650	18
145884	156465	142651	18
145885	156465	142652	18
145886	156465	142653	18
145887	156465	142654	18
145888	156465	142655	18
145889	156465	142656	18
145890	156465	142657	18
145891	156465	142658	18
145892	156465	142659	18
145893	156465	142660	18
145894	156465	142661	18
145895	156465	142662	18
145896	156465	142663	18
145897	156465	142664	18
145898	156465	142665	18
145899	156465	142666	18
145900	156465	142667	18
145901	156465	142668	18
145902	156465	142669	18
145903	156465	142670	18
145904	156465	142671	18
145905	156465	142672	18
145906	156465	142673	18
145907	156465	142674	18
145908	156465	142675	18
145909	156465	142676	18
145910	156465	142677	18
145911	156465	142678	18
145912	156465	142679	18
145913	156465	142680	18
145914	156465	142681	18
145915	156465	142682	18
145916	156465	142683	18
145917	156465	142684	18
145918	156465	142685	18
145919	156465	142686	18
145920	156465	142687	18
145921	156465	142688	18
145922	156465	142689	18
145923	156465	142690	18
145924	156465	142691	18
145925	156465	142692	18
145926	156465	142693	18
145927	156465	142694	18
145928	156465	142695	18
145929	156465	142696	18
145930	156465	142697	18
146279	156466	142531	18
146280	156466	142532	18
146281	156466	142533	18
146282	156466	142534	18
146283	156466	142535	18
146284	156466	142536	18
146285	156466	142537	18
146286	156466	142538	18
146287	156466	142539	18
146288	156466	142540	18
146289	156466	142541	18
146290	156466	142542	18
146291	156466	142543	18
146292	156466	142544	18
146293	156466	142545	18
146294	156466	142546	18
146295	156466	142547	18
146296	156466	142548	18
146297	156466	142549	18
146298	156466	142550	18
146299	156466	142551	18
146300	156466	142552	18
146301	156466	142553	18
146302	156466	142554	18
146303	156466	142555	18
146304	156466	142556	18
146305	156466	142557	18
146306	156466	142558	18
146307	156466	142559	18
146308	156466	142560	18
146309	156466	142561	18
146310	156466	142562	18
146311	156466	142563	18
146312	156466	142564	18
146313	156466	142565	18
146314	156466	142566	18
146315	156466	142567	18
146316	156466	142568	18
146317	156466	142569	18
146318	156466	142570	18
146319	156466	142571	18
146320	156466	142572	18
146321	156466	142573	18
146322	156466	142574	18
146323	156466	142575	18
146324	156466	142576	18
146325	156466	142577	18
146326	156466	142578	18
146327	156466	142579	18
146328	156466	142580	18
146329	156466	142581	18
146330	156466	142582	18
146331	156466	142583	18
146332	156466	142584	18
146333	156466	142585	18
146334	156466	142586	18
146335	156466	142587	18
146336	156466	142588	18
146337	156466	142589	18
146338	156466	142590	18
146339	156466	142591	18
146340	156466	142592	18
146341	156466	142593	18
146342	156466	142594	18
146343	156466	142595	18
146344	156466	142596	18
146345	156466	142597	18
146346	156466	142598	18
146347	156466	142599	18
146348	156466	142600	18
146349	156466	142601	18
146350	156466	142602	18
146351	156466	142603	18
146352	156466	142604	18
146353	156466	142605	18
146354	156466	142606	18
146355	156466	142607	18
146356	156466	142608	18
146357	156466	142609	18
146358	156466	142610	18
146359	156466	142611	18
146360	156466	142612	18
146361	156466	142613	18
146362	156466	142614	18
146363	156466	142615	18
146364	156466	142616	18
146365	156466	142617	18
146366	156466	142618	18
146367	156466	142619	18
146368	156466	142620	18
146369	156466	142621	18
146370	156466	142622	18
146371	156466	142623	18
146372	156466	142624	18
146373	156466	142625	18
146374	156466	142626	18
146375	156466	142627	18
146376	156466	142628	18
146377	156466	142629	18
146378	156466	142630	18
146379	156466	142631	18
146380	156466	142632	18
146381	156466	142633	18
146382	156466	142634	18
146383	156466	142635	18
146384	156466	142636	18
146385	156466	142637	18
146386	156466	142638	18
146387	156466	142639	18
146388	156466	142640	18
146389	156466	142641	18
146390	156466	142642	18
146391	156466	142643	18
146392	156466	142644	18
146393	156466	142645	18
146394	156466	142646	18
146395	156466	142647	18
146396	156466	142648	18
146397	156466	142649	18
146398	156466	142650	18
146399	156466	142651	18
146400	156466	142652	18
146401	156466	142653	18
146402	156466	142654	18
146403	156466	142655	18
146404	156466	142656	18
146405	156466	142657	18
146406	156466	142658	18
146407	156466	142659	18
146408	156466	142660	18
146409	156466	142661	18
146410	156466	142662	18
146411	156466	142663	18
146412	156466	142664	18
146413	156466	142665	18
146414	156466	142666	18
146415	156466	142667	18
146416	156466	142668	18
146417	156466	142669	18
146418	156466	142670	18
146419	156466	142671	18
146420	156466	142672	18
146421	156466	142673	18
146422	156466	142674	18
146423	156466	142675	18
146424	156466	142676	18
146425	156466	142677	18
146426	156466	142678	18
146427	156466	142679	18
146428	156466	142680	18
146429	156466	142681	18
146430	156466	142682	18
146431	156466	142683	18
146432	156466	142684	18
146433	156466	142685	18
146434	156466	142686	18
146435	156466	142687	18
146436	156466	142688	18
146437	156466	142689	18
146438	156466	142690	18
146439	156466	142691	18
146440	156466	142692	18
146441	156466	142693	18
146442	156466	142694	18
146443	156466	142695	18
146444	156466	142696	18
146445	156466	142697	18
146796	156467	142533	18
146797	156467	142534	18
146798	156467	142535	18
146799	156467	142536	18
146800	156467	142537	18
146801	156467	142538	18
146802	156467	142539	18
146803	156467	142540	18
146804	156467	142541	18
146805	156467	142542	18
146806	156467	142543	18
146807	156467	142544	18
146808	156467	142545	18
146809	156467	142546	18
146810	156467	142547	18
146811	156467	142548	18
146812	156467	142549	18
146813	156467	142550	18
146814	156467	142551	18
146815	156467	142552	18
146816	156467	142553	18
146817	156467	142554	18
146818	156467	142555	18
146819	156467	142556	18
146820	156467	142557	18
146821	156467	142558	18
146822	156467	142559	18
146823	156467	142560	18
146824	156467	142561	18
146825	156467	142562	18
146826	156467	142563	18
146827	156467	142564	18
146828	156467	142565	18
146829	156467	142566	18
146830	156467	142567	18
146831	156467	142568	18
146832	156467	142569	18
146833	156467	142570	18
146834	156467	142571	18
146835	156467	142572	18
146836	156467	142573	18
146837	156467	142574	18
146838	156467	142575	18
146839	156467	142576	18
146840	156467	142577	18
146841	156467	142578	18
146842	156467	142579	18
146843	156467	142580	18
146844	156467	142581	18
146845	156467	142582	18
146846	156467	142583	18
146847	156467	142584	18
146848	156467	142585	18
146849	156467	142586	18
146850	156467	142587	18
146851	156467	142588	18
146852	156467	142589	18
146853	156467	142590	18
146854	156467	142591	18
146855	156467	142592	18
146856	156467	142593	18
146857	156467	142594	18
146858	156467	142595	18
146859	156467	142596	18
146860	156467	142597	18
146861	156467	142598	18
146862	156467	142599	18
146863	156467	142600	18
146864	156467	142601	18
146865	156467	142602	18
146866	156467	142603	18
146867	156467	142604	18
146868	156467	142605	18
