id,user_id,project,timestamp,task_x,task_y,task_z,decision,yes_count,maybe_count,bad_imagery_count
18-156456-142650,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729808048,156456,142650,18,1,3,0,0
18-156456-142651,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729808045,156456,142651,18,1.5,1,1,0
18-156456-142652,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729808046,156456,142652,18,1,3,0,0
18-156456-142653,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478847732386,156456,142653,18,1,3,0,0
18-156456-142654,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478847732384,156456,142654,18,1,3,0,0
18-156456-142655,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478847732385,156456,142655,18,1,3,0,0
18-156456-142656,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729024585,156456,142656,18,1,1,0,0
18-156456-142669,QfswGVVJn5T7mMWgkRb2LCSd1uH2,2020,1478824604024,156456,142669,18,1,1,0,0
18-156456-142670,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478799226649,156456,142670,18,1,5,0,0
18-156456-142671,iOFILtNK2tb2IDo5NzBYCWxH1mv2,2020,1478727415471,156456,142671,18,1,1,0,0
18-156456-142672,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478727516371,156456,142672,18,1,1,0,0
18-156456-142673,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478727516370,156456,142673,18,1,4,0,0
18-156456-142675,UlghZf7aaOgkOQ3kkbLToqHlef92,2020,1478639922632,156456,142675,18,2,0,1,0
18-156456-142676,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798987729,156456,142676,18,1,3,0,0
18-156456-142677,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798531779,156456,142677,18,1,2,0,0
18-156456-142678,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798531780,156456,142678,18,1,3,0,0
18-156456-142681,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798261413,156456,142681,18,1,2,0,0
18-156456-142682,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798261379,156456,142682,18,1,3,0,0
18-156456-142683,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478726953441,156456,142683,18,1,4,0,0
18-156456-142684,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478726953440,156456,142684,18,1,4,0,0
18-156456-142685,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478726953476,156456,142685,18,1,4,0,0
18-156456-142686,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478818722290,156456,142686,18,1,5,0,0
18-156456-142687,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478818722299,156456,142687,18,1,5,0,0
18-156456-142695,AunhkS3OuKgNPxTTYPP2cKpFDL42,2020,1478635626845,156456,142695,18,1,4,0,0
18-156456-142696,AunhkS3OuKgNPxTTYPP2cKpFDL42,2020,1478635626846,156456,142696,18,1,4,0,0
18-156457-142523,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720928000,156457,142523,18,1,2,0,0
18-156457-142524,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721038309,156457,142524,18,1,4,0,0
18-156457-142525,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721038328,156457,142525,18,1,1,0,0
18-156457-142526,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721038329,156457,142526,18,1,4,0,0
18-156457-142527,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720796619,156457,142527,18,1,1,0,0
18-156457-142528,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478771969069,156457,142528,18,1,3,0,0
18-156457-142529,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478771969070,156457,142529,18,1,2,0,0
18-156457-142530,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720479486,156457,142530,18,1,4,0,0
18-156457-142531,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720479494,156457,142531,18,1,4,0,0
18-156457-142532,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478809382821,156457,142532,18,1,2,0,0
18-156457-142533,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720643187,156457,142533,18,1,3,0,0
18-156457-142534,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721013134,156457,142534,18,1,2,0,0
18-156457-142535,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721013137,156457,142535,18,1,2,0,0
18-156457-142536,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720326835,156457,142536,18,1,4,0,0
18-156457-142537,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720326836,156457,142537,18,1,4,0,0
18-156457-142538,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721780014,156457,142538,18,2,0,1,0
18-156457-142541,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478719864418,156457,142541,18,1,2,0,0
18-156457-142547,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478807565430,156457,142547,18,2,0,1,0
18-156457-142549,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478719072066,156457,142549,18,1.5,1,1,0
18-156457-142556,kI2TDOOZNuUGgwSagJVkdWENjYw2,2020,1478768528226,156457,142556,18,1,1,0,0
18-156457-142557,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478807101764,156457,142557,18,1,1,0,0
18-156457-142558,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478807101765,156457,142558,18,1,1,0,0
18-156457-142559,iOFILtNK2tb2IDo5NzBYCWxH1mv2,2020,1478727208789,156457,142559,18,1,2,0,0
18-156457-142561,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478806869535,156457,142561,18,1,1,0,0
18-156457-142565,2Fnls3vP4pbKCEaWc4gl7eo8d4q2,2020,1479069004489,156457,142565,18,1,2,0,0
18-156457-142569,LEmFX1TzSLNukKjxYv7VJ9xtoKI2,2020,1478710280939,156457,142569,18,2,0,1,0
18-156457-142571,9MG9tYYblocGtgZ96Fi4CGikqiU2,2020,1478807099318,156457,142571,18,1,4,0,0
18-156457-142572,fwkXXGUTHLN9m27DNDXLzSyRR213,2020,1478805290876,156457,142572,18,2,0,1,0
18-156457-142573,fwkXXGUTHLN9m27DNDXLzSyRR213,2020,1478805290875,156457,142573,18,1.333333333,2,1,0
18-156457-142574,fwkXXGUTHLN9m27DNDXLzSyRR213,2020,1478805290874,156457,142574,18,1,1,0,0
18-156457-142575,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478804786532,156457,142575,18,1,1,0,0
18-156457-142580,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478705257675,156457,142580,18,1,1,0,0
18-156457-142581,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478704816165,156457,142581,18,1,1,0,0
18-156457-142582,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478704801243,156457,142582,18,1,1,0,0
18-156457-142583,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478704816167,156457,142583,18,1,1,0,0
18-156457-142586,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478704540648,156457,142586,18,1,1,0,0
18-156457-142588,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478804367036,156457,142588,18,1,2,0,0
18-156457-142591,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478804182981,156457,142591,18,1,3,0,0
18-156457-142592,U1OnnO2JenUIpg9UpzY4scBXoRy1,2020,1478753785023,156457,142592,18,1,1,0,0
18-156457-142593,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478805485563,156457,142593,18,1,2,0,0
18-156457-142596,fJFJ5AShg0Vpl2trdUyILuNnkzB3,2020,1478680192192,156457,142596,18,2,0,1,0
18-156457-142597,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478803727197,156457,142597,18,1,3,0,0
18-156457-142598,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478803727239,156457,142598,18,1,3,0,0
18-156457-142600,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478853823695,156457,142600,18,1,3,0,0
18-156457-142601,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478853823739,156457,142601,18,1,3,0,0
18-156457-142602,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478853406636,156457,142602,18,1,3,0,0
18-156457-142603,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478853406637,156457,142603,18,1,3,0,0
18-156457-142605,rrxsNKxXeYdGoyCPz9gLr5Dq6xo2,2020,1478670687818,156457,142605,18,1,3,0,0
18-156457-142608,ORos5lUP6ZZOQxIvrNNW7chyO5G2,2020,1478742784838,156457,142608,18,1,2,0,0
18-156457-142614,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730889613,156457,142614,18,1,4,0,0
18-156457-142615,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730889683,156457,142615,18,1,1,0,0
18-156457-142617,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478731086289,156457,142617,18,1,4,0,0
18-156457-142621,T5Whi6MyyAeWYt9Pb5UfRUBM3SO2,2020,1478730969609,156457,142621,18,0.5,1,0,0
18-156457-142622,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478852522511,156457,142622,18,1,3,0,0
18-156457-142623,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730816211,156457,142623,18,1,3,0,0
18-156457-142624,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730816212,156457,142624,18,1,3,0,0
18-156457-142625,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730816212,156457,142625,18,1,3,0,0
18-156457-142628,Mz60ehDr6bNIeOUWiIsOQFJXmvn2,2020,1478656521252,156457,142628,18,2,0,1,0
18-156457-142629,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478802811743,156457,142629,18,1,5,0,0
18-156457-142630,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478802811745,156457,142630,18,1.333333333,2,1,0
18-156457-142631,LiXKOtw4bTSAwtj4poqbS83nFuY2,2020,1478803420078,156457,142631,18,1,2,0,0
18-156457-142632,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478851569696,156457,142632,18,1,4,0,0
18-156457-142633,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478851569705,156457,142633,18,1,4,0,0
18-156457-142634,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478851569707,156457,142634,18,1,4,0,0
18-156457-142635,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478851317449,156457,142635,18,1,4,0,0
18-156457-142641,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478802194043,156457,142641,18,3,0,0,2
18-156457-142642,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478802194069,156457,142642,18,2,1,0,1
18-156457-142647,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729696425,156457,142647,18,1,2,0,0
18-156457-142648,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729696426,156457,142648,18,1,2,0,0
18-156457-142652,EvIvRTf0FiZRrclJzHNylbWHW7i2,2020,1478729579052,156457,142652,18,1,2,0,0
18-156457-142653,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478847732387,156457,142653,18,1,3,0,0
18-156457-142654,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478847732388,156457,142654,18,1,3,0,0
18-156457-142655,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478800229734,156457,142655,18,1,2,0,0
18-156457-142656,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729024592,156457,142656,18,1,3,0,0
18-156457-142659,PlN29Tsch4diKjyDi0tSphNH6tY2,2020,1478641895784,156457,142659,18,2,0,1,0
18-156457-142670,QfswGVVJn5T7mMWgkRb2LCSd1uH2,2020,1478824604026,156457,142670,18,2,0,1,0
18-156457-142671,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478727516372,156457,142671,18,1,1,0,0
18-156457-142672,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478727516399,156457,142672,18,1,1,0,0
18-156457-142673,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478727516400,156457,142673,18,1,3,0,0
18-156457-142674,UlghZf7aaOgkOQ3kkbLToqHlef92,2020,1478639922649,156457,142674,18,2,0,1,0
18-156457-142675,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798987732,156457,142675,18,1,3,0,0
18-156457-142676,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798987734,156457,142676,18,1,3,0,0
18-156457-142677,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798531788,156457,142677,18,1,2,0,0
18-156457-142678,w00RDwRwF1M3mdaGB4tjAzoQOsn2,2020,1478639677374,156457,142678,18,1,1,0,0
18-156457-142682,uX7fRSYqkWVszpFjyo6G2FCHTsu1,2020,1478638631002,156457,142682,18,2,0,1,0
18-156457-142683,zUy9nt1CMYPyp65wnNTpu7EAJ8X2,2020,1478799949766,156457,142683,18,1,1,0,0
18-156457-142684,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478726953477,156457,142684,18,1,3,0,0
18-156457-142685,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478797970457,156457,142685,18,1,4,0,0
18-156457-142686,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478818722333,156457,142686,18,1,5,0,0
18-156457-142687,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478818722334,156457,142687,18,1,5,0,0
18-156457-142691,WNBgsaVshpRzfBo8p2dwBiwZ43b2,2020,1478846459157,156457,142691,18,2,0,1,0
18-156457-142693,h8w1fPX7sxTdBACvpfAabfbWO7M2,2020,1478638644265,156457,142693,18,1,4,0,0
18-156457-142694,h8w1fPX7sxTdBACvpfAabfbWO7M2,2020,1478638644266,156457,142694,18,1,4,0,0
18-156457-142695,AunhkS3OuKgNPxTTYPP2cKpFDL42,2020,1478635626848,156457,142695,18,1,4,0,0
18-156457-142696,AunhkS3OuKgNPxTTYPP2cKpFDL42,2020,1478635626849,156457,142696,18,1,4,0,0
18-156457-142697,AunhkS3OuKgNPxTTYPP2cKpFDL42,2020,1478635626851,156457,142697,18,1,3,0,0
18-156458-142526,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721038425,156458,142526,18,1,4,0,0
18-156458-142527,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478771969072,156458,142527,18,1.333333333,2,1,0
18-156458-142529,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478771969071,156458,142529,18,1.5,1,1,0
18-156458-142530,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478809382823,156458,142530,18,1,1,0,0
18-156458-142531,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720479495,156458,142531,18,1,5,0,0
18-156458-142532,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720479602,156458,142532,18,1,4,0,0
18-156458-142533,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721013136,156458,142533,18,1,2,0,0
18-156458-142534,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721013137,156458,142534,18,1,2,0,0
18-156458-142535,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721013138,156458,142535,18,1,2,0,0
18-156458-142536,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720326839,156458,142536,18,1,4,0,0
18-156458-142537,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721780016,156458,142537,18,2,0,1,0
18-156458-142549,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478719072067,156458,142549,18,1.5,1,1,0
18-156458-142550,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478719072068,156458,142550,18,1,1,0,0
18-156458-142553,e6f14ySqX1Pt5VEj5H6V53GSBjA3,2020,1478807995999,156458,142553,18,1,1,0,0
18-156458-142558,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478807101764,156458,142558,18,1,1,0,0
18-156458-142560,iOFILtNK2tb2IDo5NzBYCWxH1mv2,2020,1478716406289,156458,142560,18,1,2,0,0
18-156458-142565,2Fnls3vP4pbKCEaWc4gl7eo8d4q2,2020,1479069004488,156458,142565,18,1,2,0,0
18-156458-142566,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478765168886,156458,142566,18,1,1,0,0
18-156458-142569,9MG9tYYblocGtgZ96Fi4CGikqiU2,2020,1478807099317,156458,142569,18,1,2,0,0
18-156458-142571,9MG9tYYblocGtgZ96Fi4CGikqiU2,2020,1478807099319,156458,142571,18,1.5,1,1,0
18-156458-142572,fwkXXGUTHLN9m27DNDXLzSyRR213,2020,1478805290877,156458,142572,18,1.333333333,2,1,0
18-156458-142573,fwkXXGUTHLN9m27DNDXLzSyRR213,2020,1478805290873,156458,142573,18,1,3,0,0
18-156458-142574,fwkXXGUTHLN9m27DNDXLzSyRR213,2020,1478805290870,156458,142574,18,0.75,3,0,0
18-156458-142578,2Fnls3vP4pbKCEaWc4gl7eo8d4q2,2020,1478804658636,156458,142578,18,1,3,0,0
18-156458-142579,2Fnls3vP4pbKCEaWc4gl7eo8d4q2,2020,1478804658620,156458,142579,18,1,3,0,0
18-156458-142580,2Fnls3vP4pbKCEaWc4gl7eo8d4q2,2020,1478804658623,156458,142580,18,1,3,0,0
18-156458-142581,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478704816164,156458,142581,18,1,1,0,0
18-156458-142582,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478704816166,156458,142582,18,1,1,0,0
18-156458-142583,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478704946171,156458,142583,18,1,1,0,0
18-156458-142586,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478854348158,156458,142586,18,1,3,0,0
18-156458-142587,2Fnls3vP4pbKCEaWc4gl7eo8d4q2,2020,1478804479681,156458,142587,18,1,4,0,0
18-156458-142588,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478804367012,156458,142588,18,1,3,0,0
18-156458-142589,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478804367038,156458,142589,18,1,1,0,0
18-156458-142590,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478804183023,156458,142590,18,1,2,0,0
18-156458-142591,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478804182980,156458,142591,18,1,3,0,0
18-156458-142592,U1OnnO2JenUIpg9UpzY4scBXoRy1,2020,1478753785022,156458,142592,18,1,2,0,0
18-156458-142593,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478805485564,156458,142593,18,1,3,0,0
18-156458-142597,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478803727238,156458,142597,18,1,3,0,0
18-156458-142599,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478853823693,156458,142599,18,1,2,0,0
18-156458-142600,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478853823694,156458,142600,18,1,3,0,0
18-156458-142605,rrxsNKxXeYdGoyCPz9gLr5Dq6xo2,2020,1478670687818,156458,142605,18,2,0,1,0
18-156458-142612,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478797648374,156458,142612,18,1.333333333,2,1,0
18-156458-142614,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730889611,156458,142614,18,1,4,0,0
18-156458-142615,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730889612,156458,142615,18,1,4,0,0
18-156458-142616,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730889615,156458,142616,18,1,3,0,0
18-156458-142618,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478803644665,156458,142618,18,1,1,0,0
18-156458-142619,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478731086290,156458,142619,18,1,3,0,0
18-156458-142620,T5Whi6MyyAeWYt9Pb5UfRUBM3SO2,2020,1478730969627,156458,142620,18,1,1,0,0
18-156458-142621,T5Whi6MyyAeWYt9Pb5UfRUBM3SO2,2020,1478730969625,156458,142621,18,1,1,0,0
18-156458-142624,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730816213,156458,142624,18,1,3,0,0
18-156458-142625,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478730816214,156458,142625,18,1,3,0,0
18-156458-142627,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478803072137,156458,142627,18,1,4,0,0
18-156458-142628,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478803072236,156458,142628,18,1,3,0,0
18-156458-142629,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478802811744,156458,142629,18,1,4,0,0
18-156458-142630,LiXKOtw4bTSAwtj4poqbS83nFuY2,2020,1478803420141,156458,142630,18,2,0,1,0
18-156458-142631,LiXKOtw4bTSAwtj4poqbS83nFuY2,2020,1478803420079,156458,142631,18,1,3,0,0
18-156458-142632,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478851569697,156458,142632,18,1,4,0,0
18-156458-142633,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478851569706,156458,142633,18,1,4,0,0
18-156458-142634,GxaZA2eXLKb283L2FpKxaejuaay2,2020,1478688792340,156458,142634,18,1,3,0,0
18-156458-142638,ORos5lUP6ZZOQxIvrNNW7chyO5G2,2020,1478648006847,156458,142638,18,1,1,0,0
18-156458-142639,ORos5lUP6ZZOQxIvrNNW7chyO5G2,2020,1478648006847,156458,142639,18,1,1,0,0
18-156458-142642,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478802194069,156458,142642,18,2,1,0,1
18-156458-142648,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729696472,156458,142648,18,1,2,0,0
18-156458-142653,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478800229733,156458,142653,18,1,1,0,0
18-156458-142654,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729470793,156458,142654,18,1,1,0,0
18-156458-142656,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729024593,156458,142656,18,1,3,0,0
18-156458-142657,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478729024632,156458,142657,18,1,2,0,0
18-156458-142664,zFbHAPebfeXbgqbY8ugOgXDpd4C2,2020,1478827401648,156458,142664,18,2,0,1,0
18-156458-142668,QfswGVVJn5T7mMWgkRb2LCSd1uH2,2020,1478824604029,156458,142668,18,2,0,1,0
18-156458-142669,QfswGVVJn5T7mMWgkRb2LCSd1uH2,2020,1478824604028,156458,142669,18,2,0,1,0
18-156458-142670,QfswGVVJn5T7mMWgkRb2LCSd1uH2,2020,1478824604027,156458,142670,18,2,0,2,0
18-156458-142674,UlghZf7aaOgkOQ3kkbLToqHlef92,2020,1478639922650,156458,142674,18,2,0,1,0
18-156458-142675,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798987733,156458,142675,18,1,3,0,0
18-156458-142676,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478798987779,156458,142676,18,1,3,0,0
18-156458-142680,uX7fRSYqkWVszpFjyo6G2FCHTsu1,2020,1478638739237,156458,142680,18,2,0,1,0
18-156458-142683,il2lptWNAbVSzS2dpiRCpY023Ct2,2020,1478800628439,156458,142683,18,1,2,0,0
18-156458-142685,il2lptWNAbVSzS2dpiRCpY023Ct2,2020,1478800628439,156458,142685,18,1,1,0,0
18-156458-142686,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478818722300,156458,142686,18,1,5,0,0
18-156458-142687,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478818722335,156458,142687,18,1,5,0,0
18-156458-142694,h8w1fPX7sxTdBACvpfAabfbWO7M2,2020,1478638644269,156458,142694,18,1,3,0,0
18-156458-142695,AunhkS3OuKgNPxTTYPP2cKpFDL42,2020,1478635626852,156458,142695,18,1.5,2,2,0
18-156458-142696,AunhkS3OuKgNPxTTYPP2cKpFDL42,2020,1478635626850,156458,142696,18,1.25,3,1,0
18-156459-142524,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720950312,156459,142524,18,1,2,0,0
18-156459-142525,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720950313,156459,142525,18,1,3,0,0
18-156459-142526,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720950335,156459,142526,18,1,3,0,0
18-156459-142527,12uB3mMJpuY24f4f33Cp6pF3stl1,2020,1478771905087,156459,142527,18,1,4,0,0
18-156459-142528,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720675946,156459,142528,18,1.333333333,2,1,0
18-156459-142529,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720675945,156459,142529,18,1,3,0,0
18-156459-142530,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478808518752,156459,142530,18,1,1,0,0
18-156459-142531,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720830050,156459,142531,18,1,4,0,0
18-156459-142532,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720830053,156459,142532,18,1,4,0,0
18-156459-142533,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720522570,156459,142533,18,1,4,0,0
18-156459-142534,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720522573,156459,142534,18,1,5,0,0
18-156459-142535,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720522594,156459,142535,18,1,5,0,0
18-156459-142536,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720164538,156459,142536,18,1,3,0,0
18-156459-142538,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478721780015,156459,142538,18,1,1,0,0
18-156459-142540,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478720384522,156459,142540,18,1,2,0,0
18-156459-142543,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478719937981,156459,142543,18,2,0,1,0
18-156459-142547,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478719335330,156459,142547,18,1,1,0,0
18-156459-142548,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478719640333,156459,142548,18,1.5,1,1,0
18-156459-142549,e6f14ySqX1Pt5VEj5H6V53GSBjA3,2020,1478807839661,156459,142549,18,2,1,0,1
18-156459-142558,kI2TDOOZNuUGgwSagJVkdWENjYw2,2020,1478768266634,156459,142558,18,2,0,1,0
18-156459-142560,kI2TDOOZNuUGgwSagJVkdWENjYw2,2020,1478768314665,156459,142560,18,1,2,0,0
18-156459-142561,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478806316304,156459,142561,18,1,1,0,0
18-156459-142562,iOFILtNK2tb2IDo5NzBYCWxH1mv2,2020,1478716241494,156459,142562,18,1,3,0,0
18-156459-142563,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478764869412,156459,142563,18,1,1,0,0
18-156459-142564,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478764869416,156459,142564,18,1,1,0,0
18-156459-142565,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478764869417,156459,142565,18,1,1,0,0
18-156459-142566,iOFILtNK2tb2IDo5NzBYCWxH1mv2,2020,1478716161377,156459,142566,18,1,3,0,0
18-156459-142567,iOFILtNK2tb2IDo5NzBYCWxH1mv2,2020,1478716161379,156459,142567,18,1,3,0,0
18-156459-142572,VTm2zprLC1hserr4sGLW1XU1SKj1,2020,1478706854087,156459,142572,18,1,1,0,0
